,IRIG_TIME,Delta_Irig,ICU_EVNT_CNT,FMT_VER,POS_AOA,POS_AOSS,POS_ELEV,POS_RUD,POS_RPED,POS_AIL_L,POS_AIL_R,POS_YOKE_LAT,POS_YOKE_LON,FOR_RPED_L,FOR_RPED_R,FOR_RPED,FOR_YOKE_LAT,FOR_YOKE_LON,FF_VOL_LE,FF_VOL_RE,FF_MASS_LE,FF_MASS_RE,TMP_FT_LE,TMP_FT_RE,TORQ_LE,TORQ_RE,TORQ_LE_PSI,TORQ_RE_PSI,RPM_PROP_LE,RPM_PROP_RE,RPM_N1_LE,RPM_N1_RE,PARO_BM_TP,PARO_BM_SP,PARO_PD_TP,PARO_PD_SP,TAT_01,TAT_02,ANA_PITCH_RATE,ANA_ROLL_RATE,ANA_YAW_RATE,ANA_LAT_ACCEL,ANA_LONG_ACCEL,ANA_NORM_ACCEL,GPS_P_ALT,GPS_P_ALTM,GPS_P_ALTS,GPS_P_LAT1,GPS_P_LAT2,GPS_P_LATD,GPS_P_LON1,GPS_P_LON2,GPS_P_LOND,GPS_CTN,GPS_SPD,AHRS_MAGH,AHRS_PA,AHRS_RA,AHRS_EPRT,AHRS_ERRT,AHRS_EYRT,AHRS_BLGA,AHRS_BLTA,AHRS_BNMA,AHRS_BNMAR,AHRS_AHA,AHRS_CHA,AHRS_VA,AHRS_BPRT,AHRS_BRRT,AHRS_BYRT,ADC_ALT_29,ADC_ALT_B,ADC_IAS,ADC_MACH,ADC_TAS,ADC_VS,ADC_SAT,ADC_TAT
179,322:21:54:24.850000,1095.35,7,5,1.7835085799999997,-0.4434608599999983,-1.5968537297018492,0.5533105690443105,0.3676669261625536,0.35186085073799944,0.6843131766277928,-0.21126712103014714,2.1479296800000003,3.8550501,8.490518949999995,4.635468849999995,-57.76708294999999,-81.55861975,0.637542548401473,-0.002995931325932719,258.0344387638267,-1.21147785662559,67.41210048567861,69.21895615784234,49.05264427999998,48.43154274,10.357286919899998,13.015540148800001,1714.3920516569199,1712.6300865473036,87.61799017802332,87.07809529619915,18.503387451171875,17.532196044921875,18.499786376953125,17.4307861328125,267.3746015556762,252.08913364765675,-41.3571609216,-1.8097603375999969,1.0643721899000056,-4.1184502251,0.15100715620000038,5.1462551245,14768.70078740156,4501.5,0,35,13.308149999999998,1,118,6.5486,1,358.17,165.85,341.0702677958341,8.031250953703417,-0.12634662923062828,-0.0585955381939146,0.02343821527756584,0.00390636921292764,0.06164738914151445,0.0018311105685598352,0.976683858760338,-0.02294991912594993,-0.0754417554246652,-0.000244148075807978,-0.024292733542893814,-0.0585955381939146,0.02343821527756584,0.00390636921292764,14169,14165,148.75,0.294,189.3125,1616,-0.5,4.25
180,322:21:54:25.050000,1095.55,7,5,1.804176899999998,-0.4167044499999975,-1.59616333263318,0.5533105690443105,0.3676669261625536,0.3529171678125005,0.6850360794510015,-0.2150580898135992,2.14842652,3.85002852,8.462328850000006,4.6123003300000045,-57.76708294999999,-81.55861975,0.6443258043899628,-0.002995931325932719,260.804398297092,-1.2115920107593705,67.22005294224418,69.02692383131412,49.03508891999999,48.40550796,10.356249329099999,13.0136014684,1717.0883675904333,1713.9280252260055,87.09403587991214,87.03030853658535,18.488784790039066,17.524490356445312,18.484695434570312,17.424392700195312,267.3746015556762,252.08913364765675,-41.3571609216,-1.8003330223999967,1.0656245636000037,-4.1183105716,0.15188336920000012,5.146107966899999,14776.24671916009,4503.8,0,35,13.319589999999998,1,118,6.549040000000001,1,358.18,165.45,341.0702677958341,8.020264290292056,-0.12634662923062828,-0.09375286111026335,-0.00390636921292764,-0.00390636921292764,0.06042664876247456,0.00122074037903989,0.9737540818506426,-0.026123844111453645,-0.07605212561418516,-0.000854518265327923,-0.02734458449049354,-0.09375286111026335,-0.00390636921292764,-0.00390636921292764,14175,14172,148.5,0.29325,188.9375,1616,-0.5,4.25
181,322:21:54:25.250000,1095.75,7,5,1.7990098199999984,-0.41843066999999934,-1.5968537297018492,0.554289044510839,0.3678193365629623,0.3508045106645001,0.6864818514577609,-0.2150580898135992,2.1487991500000003,3.8450069400000007,8.510252019999998,4.665245079999995,-57.76708294999999,-81.55861975,0.6535030683500288,-0.002995931325932719,264.49418614481414,-1.21153493369248,67.41210048567861,69.12293999457822,49.004367039999984,48.39682970000001,10.3544335452,13.0129552416,1713.0007255315695,1712.7227312560858,87.2430965770171,86.99317730237092,18.488784790039066,17.524490356445312,18.484695434570312,17.424392700195312,267.3746015556762,252.08913364765675,-41.3571609216,-1.797190583999992,1.0656245636000037,-4.1159364621000005,0.15153288399999987,5.140663135699999,14776.24671916009,4503.8,0,35,13.331189999999998,1,118,6.54949,1,358.18,165.45,341.0702677958341,7.992797631763658,-0.1208532975249488,-0.10156559953611864,0.01562547685171056,-0.007812738425855278,0.060060426648762585,-0.0025635547959837694,0.9676503799554428,-0.026612140263069604,-0.07519760734885723,0.000488296151615956,-0.03344828638569299,-0.10156559953611864,0.00390636921292764,-0.007812738425855278,14180,14176,148.25,0.293,188.625,1632,-0.5,4.25
182,322:21:54:25.450000,1095.95,7,5,1.7929815599999976,-0.3536974199999996,-1.5968537297018492,0.554289044510839,0.36812413966619223,0.3508045106645001,0.6922644909560027,-0.2150580898135992,2.14892336,3.8299422,8.431319740000019,4.601377540000022,-57.76708294999999,-81.55861975,0.6498568562361802,-0.002995931325932719,263.04320766787066,-1.2115920107593705,67.22005294224418,69.02692383131412,49.03070008,48.36645579,10.3559899314,13.0106934478,1714.0208104157646,1713.649729919896,87.40872435544122,86.86082400194742,18.474288940429688,17.516494750976562,18.470291137695316,17.41729736328125,267.3746015556762,252.08913364765675,-41.3571609216,-1.7909057071999968,1.0643721899000056,-4.118729532100001,0.1517081266,5.1358069349,14783.46456692912,4506.0,0,35,13.342579999999998,1,118,6.54993,1,358.19,165.07,341.06477454795134,7.97082430494094,-0.1153599658192693,-0.1171910763878292,0.01562547685171056,-0.01562547685171056,0.06140324106570647,-0.0018311105685598352,0.9680166020691549,-0.032471694082461075,-0.07361064485610537,-0.003784295175023659,-0.032837916196173045,-0.1171910763878292,0.0195318460646382,-0.01562547685171056,14186,14182,148.0,0.292625,188.3125,1632,-0.5,4.25
183,322:21:54:25.650000,1096.15,7,5,1.8102051599999989,-0.32176234999999664,-1.5975441128559995,0.554289044510839,0.36812413966619223,0.3370699967999995,0.7023823832420408,-0.23022177983040135,2.14979283,3.88769037,8.451052810000022,4.563362440000022,-57.76708294999999,-81.55861975,0.6476331187675731,-0.002995931325932719,262.15544261305905,-1.21147785662559,67.12402917052695,69.21895615784234,49.05264427999998,48.28835145000002,10.357286919899998,13.0048774066,1712.7227312560858,1712.7227312560858,87.61261187158554,86.95607773851592,18.474288940429688,17.516494750976562,18.470291137695316,17.41729736328125,267.3746015556762,252.08913364765675,-41.3571609216,-1.7846208304000015,1.0631198162000004,-4.118170918100001,0.15135764139999974,5.1359540925000005,14790.682414698147,4508.2,0,35,13.354129999999996,1,118,6.55037,1,358.19,164.70999999999995,341.06477454795134,7.943357646412544,-0.1153599658192693,-0.1289101840266121,0.011719107638782918,-0.02734458449049348,0.0622577593310344,-0.0017090365306558462,0.9654530472731712,-0.03198339793084512,-0.07190160832544953,-0.0035401470992156812,-0.03527939695425283,-0.1289101840266121,0.01562547685171056,-0.02734458449049348,14190,14186,147.75,0.292125,188.0,1632,-0.5,4.25
184,322:21:54:25.850000,1096.35,7,5,1.7972874599999995,-0.44259774999999735,-1.5982344820963112,0.5611382079718223,0.3682765323697925,0.3307296794580008,0.7103306139347509,-0.2415943529701501,2.15016546,3.877647210000001,8.397491620000011,4.51984441000001,-57.76708294999999,-81.55861975,0.6512544366319561,-0.002995931325932719,263.60890767818955,-1.21153493369248,67.22005294224418,69.12293999457822,48.94292328,48.32740362000001,10.3508019774,13.0077854272,1711.3341122101508,1714.2992262710488,87.20045576735095,86.87139744370054,18.46038818359375,17.508590698242188,18.456588745117188,17.410598754882812,267.3746015556762,252.08913364765675,-41.3571609216,-1.7909057071999968,1.0668769373000018,-4.1183105716,0.15013094319999976,5.130656418899999,14797.900262467176,4510.4,0,35,13.354129999999996,1,118,6.55037,1,358.2,164.33999999999997,341.05378805218567,7.921384319589824,-0.1153599658192693,-0.12500381481368447,-0.02343821527756584,-0.05468916898098696,0.06299020355845833,0.0018311105685598352,0.9584948271126436,-0.038819544053468505,-0.0711691640980256,-0.00012207403790398899,-0.03930784020508446,-0.11328470717490155,-0.0195318460646382,-0.050782799768059314,14196,14192,147.5,0.291625,187.6875,1632,-0.5,4.25
185,322:21:54:26.050000,1096.55,7,5,1.8024545399999996,-0.43655597999999785,-1.5982344820963112,0.5621166363599537,0.3690384074232167,0.3275592103004996,0.7132205432445922,-0.2378035137686005,2.15016546,3.900244320000001,8.408767659999995,4.508523339999995,-57.76708294999999,-81.55861975,0.6298501336252724,-0.002995931325932719,254.93306605028198,-1.21153493369248,67.31607671396138,69.12293999457822,48.92975676,48.32306449000001,10.3500237843,13.007462313800001,1712.2596079173652,1713.3715249742954,87.1259345623245,86.92430328867235,18.46038818359375,17.508590698242188,18.456588745117188,17.410598754882812,267.3746015556762,252.08913364765675,-41.3571609216,-1.7940481456000017,1.0668769373000018,-4.1177519576,0.15065667100000013,5.128449054899999,14804.790026246705,4512.5,0,35,13.365459999999995,1,118,6.5508,1,358.21,163.97,341.04280155642016,7.899410992767107,-0.12634662923062828,-0.11328470717490155,-0.06250190740684224,-0.08594012268440808,0.06128116702780249,-0.0006103701895199449,0.9609363078707236,-0.04101687673574031,-0.07153538621173756,-0.0026856288338877577,-0.03979613635670042,-0.11328470717490155,-0.050782799768059314,-0.08594012268440808,14202,14198,147.25,0.291125,187.375,1648,-0.5,4.25
186,322:21:54:26.250000,1096.75,7,5,1.84895826,-0.3882218199999983,-1.598924837423465,0.5611382079718223,0.3690384074232167,0.3265023412500003,0.7161102931429122,-0.2378035137686005,2.15053809,3.8550501,8.397491620000011,4.542441520000011,-57.76708294999999,-81.55861975,0.6506946862310442,-0.002995931325932719,263.33274611112006,-1.2115920107593705,67.60414802911306,69.02692383131412,48.97364515999999,48.31438623,10.3526177613,13.006816087,1717.3677809720114,1713.5569849001458,87.04092328332723,87.02500213401623,18.445388793945316,17.500885009765625,18.442596435546875,17.402786254882812,267.3746015556762,252.08913364765675,-41.3571609216,-1.7751935152000016,1.0656245636000037,-4.1184502251,0.1497804580000004,5.125211587699999,14804.790026246705,4512.5,0,35,13.376959999999995,1,118,6.55123,1,358.21,163.97,341.0263218127716,7.871944334238709,-0.13733329264198724,-0.14844203009125032,-0.04687643055513167,-0.09765923032319097,0.06164738914151445,-0.0026856288338877577,0.9511703848384044,-0.03857539597766053,-0.06933805352946576,-0.0026856288338877577,-0.04589983825189986,-0.14844203009125032,-0.007812738425855278,-0.09375286111026335,14208,14204,147.0,0.2905,187.0625,1648,-0.5,4.25
187,322:21:54:26.450000,1096.95,7,5,1.8610147799999976,-0.4132520099999972,-1.5982344820963112,0.5621166363599537,0.3691907647437125,0.3265023412500003,0.7153878724881606,-0.2378035137686005,2.1471844200000003,3.8299422,8.391853600000019,4.561911400000019,-57.76708294999999,-81.55861975,0.6476331187675731,-0.002995931325932719,262.13076385779004,-1.2114207795586998,67.31607671396138,69.31497232110644,48.94292328,48.21458624000002,10.3508019774,12.999384478800001,1715.5067408972693,1711.889289537713,87.18447620792865,87.00378299298994,18.445388793945316,17.500885009765625,18.442596435546875,17.402786254882812,267.3746015556762,252.08913364765675,-41.3571609216,-1.7563388848000017,1.0693816847000053,-4.1173329971,0.14820327460000016,5.1240343269,14812.007874015733,4514.7,0,35,13.388239999999998,1,118,6.55165,1,358.22,163.62,341.0043488212404,7.838984344004632,-0.14831995605334625,-0.19141209143345436,-0.06250190740684224,-0.10156559953611864,0.06421094393749822,-0.0013428144169438793,0.9499496444593644,-0.04638813440351582,-0.06616412854396204,-0.003784295175023659,-0.050172429578539485,-0.19141209143345436,-0.050782799768059314,-0.09765923032319097,14213,14209,146.5,0.289875,186.625,1648,-0.5,4.25
188,322:21:54:26.650000,1097.15,7,5,1.8308734799999973,-0.32176234999999664,-1.5726815483378116,0.5601597737014237,0.3694954616976247,0.3265023412500003,0.7168327025844414,-0.25675752465935275,2.1335213200000003,3.784747980000001,8.403129640000003,4.6183816600000025,-57.76708294999999,-81.55861975,0.6346027974602961,-0.002995931325932719,256.86880708740716,-1.2115920107593705,67.22005294224418,69.02692383131412,48.89903487999999,48.18421233000001,10.3482080004,12.997122685,1710.7792948614035,1710.502021069692,87.30179582849104,86.99847982445446,18.429489135742188,17.493194580078125,18.42709350585937,17.396392822265625,267.3746015556762,252.08913364765675,-41.3571609216,-1.7374842544000018,1.0706340584000031,-4.1190088391,0.15083191360000026,5.1175593925000005,14818.897637795259,4516.8,0,35,13.399689999999998,1,118,6.552079999999999,1,358.23,163.26,340.9823758297092,7.795037690359197,-0.1702932828760642,-0.2617267372661519,-0.10937833796197392,-0.10156559953611864,0.06262398144474636,0.0009765923032319119,0.9527573473311562,-0.05200354014709932,-0.06726279488509794,-0.0047608874782555715,-0.05127109591967538,-0.2617267372661519,-0.08984649189733572,-0.10156559953611864,14219,14215,146.25,0.289375,186.25,1648,-0.5,4.25
